SabioReactionID,Name,Role,Smiles
423,dTTP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2
424,Adipate semialdehyde,Product,O=CCCCCC(O)=O
424,6-Hydroxyhexanoic acid,Substrate,OCCCCCC(O)=O
426,3-Hydroxypyruvate,Product,OCC(=O)C(O)=O
430,Glycolaldehyde,Product,OCC=O
431,2-Hydroxy-3-oxopropanoate,Product,O=CC(O)C(O)=O
433,2-Phosphoglycolate,Substrate,OC(=O)COP(O)(O)=O
440,Dihydroxyfumarate,Product,OC(=O)C(O)=C(O)C(O)=O
460,6-Phospho-2-dehydro-3-deoxy-D-gluconate,Substrate,OC(=O)C(=O)CC(O)C(O)COP(O)(O)=O
461,N-Carbamoyl-beta-alanine,Substrate,NC(=O)NCCC(O)=O
461,beta-Alanine,Product,NCCC(O)=O
470,"5,6-Dihydrouracil",Substrate,O=C1CCNC(=O)N1
475,Thymine,Product,CC1=CNC(=O)NC1(=O)
475,"5,6-Dihydrothymine",Substrate,CC1CNC(=O)NC1(=O)
487,3'-UMP,Substrate,OCC1OC(C(O)C1(OP(O)(O)=O))N2C=CC(=O)NC2(=O)
490,6-Phospho-2-dehydro-D-gluconate,Product,OC(=O)C(=O)C(O)C(O)C(O)COP(O)(O)=O
502,Malonate,Product,OC(=O)CC(O)=O
502,Barbiturate,Substrate,O=C1CC(=O)NC(=O)N1
508,3'-CMP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(CO)C(OP(O)(O)=O)C2(O)
514,3-Ureidoisobutyrate,Product,CC(CNC(N)=O)C(O)=O
515,Pseudouridine,Substrate,OCC1OC(C(O)C1(O))C2=CNC(=O)NC2(=O)
516,"2',3'-Cyclic UMP",Substrate,OCC1OC(C2OP(O)(=O)OC12)N3C=CC(=O)NC3(=O)
518,"2',3'-Cyclic CMP",Substrate,NC=1C=CN(C(=O)N=1)C3OC(CO)C2OP(O)(=O)OC23
519,3-Aminoisobutanoate,Product,CC(CN)C(O)=O
530,L-Citramalyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(C)(O)C(O)=O
531,Acetoacetyl-CoA,Product,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
532,Homocitrate,Substrate,OC(=O)CCC(O)(CC(O)=O)C(O)=O
542,Malonyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
543,(R)-2-Ethylmalate,Substrate,CCC(O)(CC(O)=O)C(O)=O
543,2-Oxobutanoate,Product,CCC(=O)C(O)=O
545,3-Methyl-2-oxobutanoate,Product,CC(C)C(=O)C(O)=O
545,2-Isopropylmalate,Substrate,CC(C)C(O)(CC(O)=O)C(O)=O
546,FADH2,Product,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
549,"1,2-Propanediol",Substrate,CC(O)CO
553,Lactaldehyde,Substrate,CC(O)C=O
558,D-Ribulose,Product,OCC1(O)(OCC(O)C1(O))
568,2-Dehydro-D-gluconate,Product,OCC(O)C(O)C(O)C(=O)C(O)=O
568,D-Gluconate,Substrate,OCC(O)C(O)C(O)C(O)C(O)=O
570,2-Dehydro-D-glucose,Substrate,OCC1OC(O)C(=O)C(O)C1(O)
570,"2-Dehydro-D-glucono-1,5-lactone",Product,OCC1OC(=O)C(=O)C(O)C1(O)
571,Peptide,Product,[*]C(N)C(=O)NC([*])C(O)=O
572,N(omega)-(L-Arginino)succinate,Product,N=C(NCCCC(N)C(O)=O)NC(CC(O)=O)C(O)=O
581,D-Mannitol,Product,OCC(O)C(O)C(O)C(O)CO
586,GDP-mannose,Product,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
588,GDP-4-keto-6-deoxy-D-mannose,Product,CC4OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(N)=Nc23)C(O)C(O)C4(=O)
590,Sucrose,Product,OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O)
594,Agmatine,Product,NCCCCNC(N)=N
595,Putrescine,Product,NCCCCN
608,L-Sorbose,Product,OCC1(O)(OCC(O)C(O)C1(O))
611,"D-Glucose 1,6-bisphosphate",Product,OC1C(O)C(COP(O)(O)=O)OC(OP(O)(O)=O)C1(O)
612,Homospermidine,Product,NCCCCNCCCCN
615,N-Acetyl-D-glucosamine,Product,CC(=O)NC1C(O)OC(CO)C(O)C1(O)
615,Chitobiose,Substrate,CC(=O)NC2C(O)OC(CO)C(OC1OC(CO)C(O)C(O)C1(NC(C)=O))C2(O)
619,Benzaldehyde,Product,O=Cc1ccccc1
619,Benzoin,Substrate,OC(c1ccccc1)C(=O)c2ccccc2
622,L-Dopa,Product,NC(Cc1ccc(O)c(O)c1)C(O)=O
623,all-trans-Retinal,Product,CC(=CC=O)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C)
623,beta-Carotene,Substrate,CC(=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)(C))C=CC=C(C)C=CC2=C(C)CCCC2(C)(C)
626,Ascorbate,Substrate,OCC(O)C1OC(=O)C(O)=C1(O)
626,Dehydroascorbate,Product,OCC(O)C1OC(=O)C(=O)C1(=O)
628,Propanal,Substrate,CCC=O
628,Propioin,Product,CCC(O)C(=O)CC
630,Choline,Substrate,C[N+](C)(C)CCO
630,Betaine aldehyde,Product,[H]C(=O)C[N+](C)(C)C
632,(4-Hydroxyphenyl)acetate,Product,OC(=O)Cc1ccc(O)cc1
632,3-(4-Hydroxyphenyl)pyruvate,Substrate,Oc1ccc(cc1)CC(=O)C(O)=O
635,Dopaquinone,Product,NC(CC=1C=CC(=O)C(=O)C=1)C(O)=O
637,6-Hydroxynicotinate,Substrate,OC(=O)c1ccc(O)nc1
637,"2,5-Dihydroxypyridine",Product,Oc1ccc(O)nc1
638,(R)-3-Hydroxybutanoate,Product,CC(O)CC(O)=O
638,(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate,Substrate,CC(O)CC(=O)OC(C)CC(O)=O
645,R'C(R)S-S(R)CR',Product,[*]C([*])SSC([*])[*]
645,R'C(R)SH,Substrate,[*]C([*])S
646,p-Quinone,Product,O=C1C=CC(=O)C=C1
646,Catechol,Substrate,Oc1ccccc1(O)
653,"4-(1-D-Ribitylamino)-5-amino-2,6-dihydroxypyrimidine",Product,NC=1C(=O)NC(=O)NC=1(NCC(O)C(O)C(O)CO)
653,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",Substrate,CC=2N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)CO)C=2(C)
660,Prostaglandin G2,Product,CCCCCC(C=CC2C1CC(OO1)C2(CC=CCCCC(O)=O))OO
660,Prostaglandin H2,Substrate,CCCCCC(O)C=CC2C1CC(OO1)C2(CC=CCCCC(O)=O)
665,Fe2+,Substrate,[Fe+2]
665,Fe(III),Product,[Fe+3]
673,CoA-disulfide,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC4OC(C(O)C4(OP(O)(O)=O))n6cnc5c(N)ncnc56
684,Nicotinamide nucleotide,Product,NC(=O)c1ccc[n+](c1)C2OC(COP(O)(=O)[O-])C(O)C2(O)
691,N-(omega)-Hydroxyarginine,Substrate,NC(=NO)NCCCC(N)C(O)=O
691,Nitric oxide,Product,N=O
696,L-Cystine,Product,NC(CSSCC(N)C(O)=O)C(O)=O
698,Nicotinamide,Product,NC(=O)c1cccnc1
698,ADPribose 2'-phosphate,Product,Nc4ncnc1c4(ncn1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C2(O))C(O)C3(OP(O)(O)=O))
700,Sulfite,Product,OS(O)=O
700,Hydrogen sulfide,Product,[H]S[H]
700,Sulfur,Substrate,S
702,"(6S)-6-beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide",Substrate,NC(=O)C=1CCC(O)[N+](C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
703,Dihydrogen carbonate,Substrate,OC(O)=O
709,Hydroxylamine,Product,NO
720,Protein,Substrate,[*]C(N)C(=O)NC([*])C(=O)NC([*])C(O)=O
728,Pyridoxal phosphate,Substrate,Cc1ncc(COP(O)(O)=O)c(C=O)c1(O)
728,Pyridoxal,Product,Cc1ncc(CO)c(C=O)c1(O)
730,5'-Deoxy-5'-(methylthio)adenosine,Product,CSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
730,L-Homoserine,Product,NC(CCO)C(O)=O
731,S-Adenosylmethioninamine,Product,C[S+](CCCN)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
732,1-Aminocyclopropane-1-carboxylate,Product,NC1(CC1)C(O)=O
735,"P1,P3-Bis(5'-adenosyl) triphosphate",Substrate,Nc6ncnc1c6(ncn1C5OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O))
736,"Adenosine 3',5'-bisphosphate",Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(OP(O)(O)=O)C2(O))
738,L-Homocysteine,Product,NC(CCS)C(O)=O
739,S-Inosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(O)ncnc23)C(O)=O
741,"2,3-Diaminopropanoate",Substrate,NCC(N)C(O)=O
749,(S)-2-Acetolactate,Substrate,CC(=O)C(C)(O)C(O)=O
751,Nalpha-Acetylpeptide,Product,[*]C(NC(=O)C([*])NC(=O)C([*])NC(C)=O)C(O)=O
752,L-Glutamyl 5-phosphate,Product,NC(CCC(=O)OP(O)(O)=O)C(O)=O
756,L-Glutamate 5-semialdehyde,Substrate,[H]C(=O)CCC(N)C(O)=O
759,5-Oxoproline,Substrate,OC(=O)C1CCC(=O)N1
761,N-Carbamyl-L-glutamate,Product,NC(=O)NC(CCC(O)=O)C(O)=O
764,N-Acetyl-L-glutamate,Product,CC(=O)NC(CCC(O)=O)C(O)=O
766,gamma-Aminobutyrate,Product,NCCCC(O)=O
767,L-threo-3-Methylaspartate,Substrate,CC(C(N)C(O)=O)C(O)=O
769,"2,5-Dioxopentanoate",Substrate,[H]C(=O)CCC(=O)C(O)=O
771,2-Oxoglutaramate,Substrate,NC(=O)CCC(=O)C(O)=O
773,Succinate semialdehyde,Product,[H]C(=O)CCC(O)=O
774,Oxalate,Substrate,OC(=O)C(O)=O
776,CO,Product,[C-]#[O+]
777,Pyridoxamine phosphate,Substrate,Cc1ncc(COP(O)(O)=O)c(CN)c1(O)
778,Pyridoxine phosphate,Substrate,Cc1ncc(COP(O)(O)=O)c(CO)c1(O)
784,UDPglucuronate,Product,O=C1C=CN(C(=O)N1)C3OC(COP(O)(=O)OP(O)(=O)OC2OC(C(O)=O)C(O)C(O)C2(O))C(O)C3(O)
786,Amylose,Substrate,[*]OC1OC(CO)C([*])C(O)C1(O)
794,"D-Glucono-1,4-lactone",Product,OCC(O)C1OC(=O)C(O)C1(O)
807,Phosphonoacetic acid,Substrate,OC(=O)CP(O)(O)=O
808,Acetamide,Substrate,CC(N)=O
810,Acetylpyruvate,Substrate,CC(=O)CC(=O)C(O)=O
821,erythro-3-Hydroxy-L-aspartate,Substrate,NC(C(O)=O)C(O)C(O)=O
822,2-Oxosuccinamate,Substrate,NC(=O)CC(=O)C(O)=O
823,4-Carboxy-4-hydroxy-2-oxoadipate,Substrate,OC(=O)CC(O)(CC(=O)C(O)=O)C(O)=O
834,Sarcosine,Product,CNCC(O)=O
837,2-Amino-3-oxobutanoate,Product,CC(=O)C(N)C(O)=O
845,Carboxylate,Product,[*]C(=O)[O-]
845,Acyl-CoA,Substrate,[*]C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
847,"2,3-Dehydroacyl-CoA",Product,[*]C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
860,2-Amino-4-oxopentanoate,Product,CC(=O)CC(N)C(O)=O
864,L-Malyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(O)=O
866,Methylisocitrate,Substrate,CC(O)(C(O)=O)C(CC(O)=O)C(O)=O
867,Acetoacetic acid,Substrate,CC(=O)CC(O)=O
868,N-Succinyl-L-glutamate,Substrate,OC(=O)CCC(=O)NC(CCC(O)=O)C(O)=O
869,UDP-N-acetylglucosamine,Substrate,CC(=O)NC3C(O)C(O)C(CO)OC3(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))
870,N-Acetyl-D-glucosamine 1-phosphate,Substrate,CC(=O)NC1C(O)C(O)C(CO)OC1(OP(O)(O)=O)
874,Glycoprotein,Product,CC(=O)NC(CC(=O)NC3OC(CO)C(OC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(NC(C)=O))C(O)C3(NC(C)=O))C(N)=O
876,UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate,Product,CC(=O)NC3C(O)C(O)C(OC3(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)))C(O)=O
880,"2,5-Diamino-6-hydroxy-4-(5'-phosphoribosylamino)-pyrimidine",Product,Nc1nc(O)c(N)c(n1)NC2OC(COP(O)(O)=O)C(O)C2(O)
881,Formamidopyrimidine nucleoside triphosphate,Product,NC=1NC(=O)C(NC=O)=C(N=1)NC2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)
887,6-Amino-2-oxohexanoate,Product,NCCCCC(=O)C(O)=O
890,"meso-2,6-Diaminopimelate",Substrate,NC(CCCC(N)C(O)=O)C(O)=O
892,2-Aminoadipate 6-semialdehyde,Product,C(CC=O)C[C@@H](C(=O)O)N
896,L-Pipecolate,Product,OC(=O)C1CCCCN1
899,Cadaverine,Product,NCCCCCN
902,Oxalyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)C(O)=O
903,2-Keto-4-hydroxyglutarate,Substrate,OC(=O)C(O)CC(=O)C(O)=O
912,4-Phospho-L-aspartate,Product,NC(CC(=O)OP(O)(O)=O)C(O)=O
914,L-Asparagine,Product,NC(=O)CC(N)C(O)=O
918,L-beta-Cyanoalanine,Substrate,N#CCC(N)C(O)=O
919,N-Acetyl-L-aspartate,Product,CC(=O)NC(CC(O)=O)C(O)=O
924,Glyceraldehyde 3-phosphate,Substrate,[H]C(=O)C(O)COP(O)(O)=O
924,"Pyridine-2,3-dicarboxylate",Product,OC(=O)c1cccnc1(C(O)=O)
926,L-Cysteinylglycine,Product,NC(CS)C(=O)NCC(O)=O
927,gamma-L-Glutamyl-L-cysteine,Substrate,NC(CCC(=O)NC(CS)C(O)=O)C(O)=O
928,CoA-glutathione,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)C(N)CCC(=O)NC(CS)C(=O)NCC(O)=O
929,S-Succinylglutathione,Substrate,NC(CCC(=O)NC(CSC(=O)CCC(O)=O)C(=O)NCC(O)=O)C(O)=O
936,Sulfate,Product,OS(O)(=O)=O
940,Formyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC=O
942,Formamide,Substrate,[H]C(N)=O
943,N-Formyl-L-glutamate,Substrate,[H]C(=O)NC(CCC(O)=O)C(O)=O
953,Estradiol-17beta 3-sulfate,Product,[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(ccc12)OS(O)(=O)=O))))
953,Estradiol-17beta,Substrate,[H]C23(CCC4(C)(C(O)CCC4([H])(C3([H])(CCc1cc(O)ccc12))))
956,Aldehyde,Substrate,[*]C([H])=O
966,L-Arginine phosphate,Product,N=C(NCCCC(N)C(O)=O)NP(O)(O)=O
967,N(omega)-(ADP-D-ribosyl)-L-arginine,Product,N=C(NCCCC(N)C(O)=O)NC4OC(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)C4(O)
968,5-Guanidino-2-oxopentanoate,Product,NC(=N)NCCCC(=O)C(O)=O
972,N2-(1-Carboxyethyl)-L-arginine,Substrate,CC(NC(CCCNC(N)=N)C(O)=O)C(O)=O
975,Guanidoacetic acid,Product,NC(=N)NCC(O)=O
981,(L-Seryl)adenylate,Product,NC(CO)C(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
983,O-Phospho-L-serine,Substrate,NC(COP(O)(O)=O)C(O)=O
986,O-Acetyl-L-serine,Product,CC(=O)OCC(N)C(O)=O
992,tRNA containing N1-methyladenine,Product,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2C(=N)N(C)C=Nc23))C5(O)
998,Methylamine,Substrate,CN
1003,N6-Methyl-L-lysine,Substrate,CNCCCCC(N)C(O)=O
1005,Thiamine diphosphate,Substrate,Cc2ncc(C[n+]1csc(CCOP(O)(=O)OP(O)(O)=O)c1(C))c(N)n2
1005,Thiamine monophosphate,Product,Cc2ncc(C[n+]1csc(CCOP(O)(O)=O)c1(C))c(N)n2
1006,Thiamine triphosphate,Product,Cc2ncc(C[n+]1csc(CCOP(O)(=O)OP(O)(=O)OP(O)(O)=O)c1(C))c(N)n2
1009,Thiamin,Substrate,Cc2ncc(C[n+]1csc(CCO)c1(C))c(N)n2
1016,Ethyl acetate,Substrate,CCOC(C)=O
1016,alcohol,Product,[*]O
1018,Carboxylic ester,Substrate,[*]OC([*])=O
1019,Fatty acid,Product,[*]C(O)=O
1031,Threonate,Product,OCC(O)C(O)C(O)=O
1033,4-Methylthio-2-oxobutanoic acid,Product,CSCCC(=O)C(O)=O
1034,S-Methyl-L-methionine,Product,C[S+](C)CCC(N)C(O)=O
1036,Methanethiol,Substrate,CS
1036,O-Acetyl-L-homoserine,Substrate,CC(=O)OCCC(N)C(O)=O
1042,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine,Product,CC(=O)NC1C(OC(CO)C(O)C1(OC(=C)C(O)=O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
1043,3-Phosphonopyruvate,Product,OC(=O)C(=O)CP(O)(O)=O
1046,N5-(L-1-Carboxyethyl)-L-ornithine,Substrate,CC(NCCCC(N)C(O)=O)C(O)=O
1048,"3,4-Dihydro-2H-Pyrrole-2-carboxylate",Product,OC(=O)C1CCC=N1
1049,N2-Acetyl-L-ornithine,Substrate,CC(=O)NC(CCCN)C(O)=O
1068,Phenylpyruvate,Product,OC(=O)C(=O)Cc1ccccc1
1070,2-Phenylacetamide,Product,NC(=O)Cc1ccccc1
1071,L-Arogenate,Substrate,NC(CC1(C=CC(O)C=C1)C(O)=O)C(O)=O
1073,N-Acetyl-L-phenylalanine,Product,CC(=O)NC(Cc1ccccc1)C(O)=O
1076,trans-Cinnamate,Product,OC(=O)C=Cc1ccccc1
1078,2-Phenylethylamine,Product,NCCc1ccccc1
1080,"trans,trans-Farnesyl diphosphate",Substrate,CC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O
1080,Presqualene diphosphate,Product,[H]C1(COP(O)(=O)OP(O)(O)=O)(C([H])(C=C(C)CCC=C(C)CCC=C(C)C)C1(C)(CCC=C(C)CCC=C(C)C))
1081,3-Oxopropanoate,Substrate,O=CCC(O)=O
1083,(S)-1-Pyrroline-5-carboxylate,Substrate,[H]C1(CCC=N1)C(O)=O
1087,Saccharopine,Substrate,NC(CCCCNC(CCC(O)=O)C(O)=O)C(O)=O
1093,N-Hydroxy-L-tyrosine,Product,ONC(Cc1ccc(O)cc1)C(O)=O
1098,Kyotorphin,Product,NC(=N)NCCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(O)=O
1099,Tyramine,Product,NCCc1ccc(O)cc1
1100,4-Coumarate,Product,OC(=O)C=Cc1ccc(O)cc1
1101,beta-Tyrosine,Product,NC(CC(O)=O)c1ccc(O)cc1
1104,3-Ketopropanoyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=O
1106,Phosphonoacetaldehyde,Substrate,[H]C(=O)CP(O)(O)=O
1107,Ethanolamine phosphate,Substrate,NCCOP(O)(O)=O
1109,4-Hydroxy-2-oxopentanoate,Product,CC(O)CC(=O)C(O)=O
1126,Urea-1-carboxylate,Product,NC(=O)NC(O)=O
1129,Carbodiimide,Product,NC#N
1140,Nitrite,Substrate,ON=O
1141,Nitrate,Product,ON(=O)=O
1144,Nitroethane,Product,CC[N+](=O)[O-]
1154,Palatinose,Product,OCC2OC(OCC1OC(O)(CO)C(O)C1(O))C(O)C(O)C2(O)
1157,"trans-1,2-Dihydrobenzene-1,2-diol",Substrate,OC1C=CC=CC1(O)
1159,2-Hydroxymuconate semialdehyde,Product,O=CC=CC=C(O)C(O)=O
1160,"cis,cis-Muconate",Product,OC(=O)C=CC=CC(O)=O
1161,Salicylate,Substrate,OC(=O)c1ccccc1(O)
1162,Benzoate,Substrate,OC(=O)c1ccccc1
1164,"2,3-Dihydroxybenzoate",Substrate,OC(=O)c1cccc(O)c1(O)
1165,"3,4-Dihydroxybenzoate",Substrate,OC(=O)c1ccc(O)c(O)c1
1166,Anthranilate,Substrate,Nc1ccccc1(C(O)=O)
1168,Guaiacol,Product,COc1ccccc1(O)
1169,o-Nitrophenol,Substrate,Oc1ccccc1[N+](=O)[O-]
1170,3-Oxoadipyl-CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(O)=O
1171,5-Aminolevulinate,Product,NCC(=O)CCC(O)=O
1174,(R)-2-Methyl-3-oxopropanoyl-CoA,Substrate,CC(C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1177,Trehalose 6-phosphate,Product,OCC2OC(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))C(O)C(O)C2(O)
1179,Maltose 6'-phosphate,Substrate,OCC2OC(O)C(O)C(O)C2(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))
1181,1L-myo-Inositol 1-phosphate,Substrate,OC1C(O)C(O)C(OP(O)(O)=O)C(O)C1(O)
1192,CDPglycerol,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(=O)OCC(O)CO)C(O)C2(O)
1198,3-Sulfino-L-alanine,Substrate,NC(CS(=O)=O)C(O)=O
1198,SO2,Product,O=S=O
1199,Thiosulfate,Product,OS(=O)(=O)[S-]
1202,5-Dehydro-D-fructose,Product,OCC(=O)C(O)C(O)C(=O)CO
1208,"(2,6-beta-D-Fructosyl)n",Product,OCC3OC(CO)(OCC2OC(CO)(OCC1OC(O)(CO)C(O)C1(O))C(O)C2(O))C(O)C3(O)
1213,"1,4-beta-D-Mannan",Substrate,[*]OC1C(O)C(O)C([*])OC1(CO)
1214,Sulfide,Substrate,[*]S[*]
1218,3-Mercaptopyruvate,Product,OC(=O)C(=O)CS
1223,L-Cysteate,Product,NC(CS(O)(=O)=O)C(O)=O
1230,beta-Alanyl-L-lysine,Product,NCCCCC(NC(=O)CCN)C(O)=O
1232,beta-Alanyl-L-arginine,Product,NCCC(=O)NC(CCCNC(N)=N)C(O)=O
1233,3-Guanidinopropanoate,Substrate,NC(=N)NCCC(O)=O
1237,3-Aminopropiononitrile,Product,NCCC#N
1239,Acryloyl-CoA,Product,C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1241,Propionyl phosphate,Product,CCC(=O)OP(O)(O)=O
1242,2-Methyl-3-oxopropanoate,Substrate,CC(C=O)C(O)=O
1247,2-Methylacetoacetyl-CoA,Product,CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1249,2-Methylcitrate,Substrate,CC(C(O)=O)C(O)(CC(O)=O)C(O)=O
1250,2-Hydroxyglutarate,Substrate,OC(=O)CCC(O)C(O)=O
1252,L-erythro-3-Methylmalyl-CoA,Product,CC(C(O)C(O)=O)C(=O)SCCNC(O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(=O)O))n3cnc2c(N)ncnc23
1255,Folate,Product,NC=2NC(=O)c3nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc3(N=2)
1258,Tetrahydrofolyl-[Glu](2),Product,NC=2NC(=O)C=3NC(CNc1ccc(cc1)C(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)CNC=3(N=2)
1260,5-Methyltetrahydrofolate,Substrate,CN3C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=2N=C(N)NC(=O)C=23
1262,ADPglucose,Product,Nc4ncnc1c4(ncn1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O))
1266,Laminaribiose,Substrate,OCC2OC(OC1C(O)C(O)OC(CO)C1(O))C(O)C(O)C2(O)
1269,CDPglucose,Product,NC=1C=CN(C(=O)N=1)C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O)
1279,Chorismate,Substrate,C=C(OC1C=C(C=CC1(O))C(O)=O)C(O)=O
1281,L-Kynurenine,Substrate,NC(CC(=O)c1ccccc1(N))C(O)=O
1282,Formylanthranilate,Substrate,O=CNc1ccccc1(C(O)=O)
1284,Aniline,Product,Nc1ccccc1
1292,O-Succinyl-L-homoserine,Substrate,NC(CCOC(=O)CCC(O)=O)C(O)=O
1293,2-Hydroxybutyrate,Substrate,CCC(O)C(O)=O
