,SabioReactionID,Name,Role,Smiles
242,67,L-Ribulose 5-phosphate,Substrate,OCC(=O)C(O)C(O)COP(O)(O)=O
243,67,D-Xylulose 5-phosphate,Product,OCC(=O)C(O)C(O)COP(O)(O)=O
244,68,UTP,Substrate,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)
245,68,D-Glucose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
246,68,UDPglucose,Product,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)
247,68,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
248,69,D-Mannose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
249,69,D-Mannose 6-phosphate,Substrate,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)
252,71,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
253,71,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
254,71,Acetate,Substrate,CC(O)=O
255,71,Acetyl phosphate,Product,CC(=O)OP(O)(O)=O
256,72,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
257,72,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
258,72,Phosphate,Substrate,OP(O)(O)=O
259,72,Acetyl phosphate,Product,CC(=O)OP(O)(O)=O
260,73,"5,10-Methenyltetrahydrofolate",Product,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4
261,73,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
262,73,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
263,73,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
264,73,H+,Product,[H]
265,74,"5,10-Methenyltetrahydrofolate",Substrate,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4
266,74,H+,Product,[H]
267,74,H2O,Substrate,[H]O[H]
268,74,10-Formyltetrahydrofolate,Product,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
269,75,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
270,75,Phosphate,Product,OP(O)(O)=O
271,75,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
272,75,H2O,Substrate,[H]O[H]
273,76,Phosphate,Product,OP(O)(O)=O
274,76,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
275,76,H2O,Substrate,[H]O[H]
276,77,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
277,77,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
278,77,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
279,77,Guanosine 5'-monophosphate,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(O)=O)C(O)C3(O)
280,78,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
281,78,"Guanosine 3',5'-bis(diphosphate)",Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(OP(O)(=O)OP(O)(O)=O)C3(O)
282,78,H2O,Substrate,[H]O[H]
283,78,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
288,80,Adenine,Product,Nc1ncnc2ncnc12
289,80,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
290,80,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
291,80,AMP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
292,81,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
293,81,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
294,81,IMP,Substrate,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
295,81,Hypoxanthine,Product,O=C1NC=Nc2ncnc12
296,82,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
297,82,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
298,82,AMP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
299,83,CMP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O)
300,83,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
301,83,CDP,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
302,83,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
303,84,dCMP,Substrate,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(O)=O)O2
304,84,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
305,84,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
306,84,dCDP,Product,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2
307,85,Uridine,Substrate,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)
308,85,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
309,85,UMP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
310,85,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
311,86,Uracil,Product,O=C1C=CNC(=O)N1
312,86,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
313,86,UMP,Substrate,O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
314,86,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
317,88,dUMP,Substrate,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2
318,88,dTMP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
319,88,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
320,88,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
321,89,Uridine,Product,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)
322,89,NH3,Product,[H]N([H])[H]
323,89,Cytidine,Substrate,NC=1C=CN(C(=O)N=1)C2OC(CO)C(O)C2(O)
324,89,H2O,Substrate,[H]O[H]
325,90,dTMP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
326,90,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
327,90,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
328,90,Deoxythymidine,Substrate,CC1=CN(C(=O)NC1(=O))C2CC(O)C(CO)O2
329,91,dTDP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2
330,91,dTMP,Substrate,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
331,91,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
332,91,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
333,92,Uracil,Substrate,O=C1C=CNC(=O)N1
334,92,H2O,Product,[H]O[H]
335,92,Pseudouridine 5'-phosphate,Product,O=C1NC=C(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
336,92,D-Ribose 5-phosphate,Substrate,OC1OC(COP(O)(O)=O)C(O)C1(O)
337,93,CO2,Substrate,O=C=O
338,93,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
339,93,Carbamoyl phosphate,Product,NC(=O)OP(O)(O)=O
340,93,NH3,Substrate,[H]N([H])[H]
341,93,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
342,94,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
343,94,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
344,94,L-Glutamine,Substrate,NC(=O)CCC(N)C(O)=O
345,94,Deamino-NAD+,Substrate,Nc5ncnc1c5(ncn1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))[n+]3cccc(c3)C(O)=O)C(O)C4(O))
346,94,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
347,94,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
348,94,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
349,94,H2O,Substrate,[H]O[H]
350,95,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
351,95,L-Serine,Product,NC(CO)C(O)=O
352,95,Glycine,Substrate,NCC(O)=O
353,95,H2O,Substrate,[H]O[H]
354,95,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
355,96,L-Methionine,Product,CSCCC(N)C(O)=O
356,96,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
357,96,ATP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
358,96,Phosphate,Substrate,OP(O)(O)=O
359,96,H2O,Product,[H]O[H]
360,96,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
361,97,L-Citrulline,Product,NC(=O)NCCCC(N)C(O)=O
362,97,NH3,Product,[H]N([H])[H]
363,97,H2O,Substrate,[H]O[H]
364,97,L-Arginine,Substrate,NC(=N)NCCCC(N)C(O)=O
365,98,L-Citrulline,Product,NC(=O)NCCCC(N)C(O)=O
366,98,L-Ornithine,Substrate,NCCCC(N)C(O)=O
367,98,Phosphate,Product,OP(O)(O)=O
368,98,Carbamoyl phosphate,Substrate,NC(=O)OP(O)(O)=O
369,99,sn-Glycerol 3-phosphate,Product,OCC(O)COP(O)(O)=O
370,99,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
371,99,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
372,99,Glycerol,Substrate,OCC(O)CO
373,100,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
374,100,H+,Product,[H]
375,100,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
376,100,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
377,100,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
378,101,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
379,101,"3',5'-Cyclic AMP",Product,Nc4ncnc1c4(ncn1C2OC3COP(O)(=O)OC3(C2(O)))
380,101,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
381,102,Phosphoenolpyruvate,Substrate,C=C(OP(O)(O)=O)C(O)=O
382,102,Protein histidine,Substrate,[*]NC(=O)C(Cc1cncn1)NC([*])=O
383,102,Pyruvate,Product,CC(=O)C(O)=O
384,102,Protein N(pi)-phospho-L-histidine,Product,[*]NC(=O)C(Cc1cncn1P(O)(O)=O)NC([*])=O
385,104,beta-D-Fructose 6-phosphate,Product,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O
386,104,beta-D-Glucose 6-phosphate,Substrate,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)
387,105,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
388,105,Phosphate,Product,OP(O)(O)=O
389,105,Pyruvate,Substrate,CC(=O)C(O)=O
390,105,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
391,105,Hydrogencarbonate,Substrate,OC(=O)[O-]
392,105,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
393,106,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
394,106,CO2,Product,O=C=O
395,106,Phosphoenolpyruvate,Product,C=C(OP(O)(O)=O)C(O)=O
396,106,Oxaloacetate,Substrate,OC(=O)CC(=O)C(O)=O
397,106,GTP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
398,107,CO2,Product,O=C=O
399,107,Phosphate,Product,OP(O)(O)=O
400,107,Phosphoenolpyruvate,Product,C=C(OP(O)(O)=O)C(O)=O
401,107,Oxaloacetate,Substrate,OC(=O)CC(=O)C(O)=O
402,107,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
403,108,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
404,108,CO2,Product,O=C=O
405,108,H+,Product,[H]
406,108,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
407,108,6-Phospho-D-gluconate,Substrate,OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O
408,108,D-Ribulose 5-phosphate,Product,OCC(=O)C(O)C(O)COP(O)(O)=O
409,109,H2O,Substrate,[H]O[H]
410,109,"6-Phospho-D-glucono-1,5-lactone",Substrate,O=C1OC(COP(O)(O)=O)C(O)C(O)C1(O)
411,109,6-Phospho-D-gluconate,Product,OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O
412,110,D-Ribose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C1(O)
413,110,D-Ribose 5-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C1(O)
414,111,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
415,111,D-Ribose,Substrate,OCC1OC(O)C(O)C1(O)
416,111,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
417,111,D-Ribose 5-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C1(O)
418,112,D-Glyceraldehyde 3-phosphate,Product,[H]C(O)(C=O)COP(O)(O)=O
419,112,Phosphate,Substrate,OP(O)(O)=O
420,112,H2O,Product,[H]O[H]
421,112,Acetyl phosphate,Product,CC(=O)OP(O)(O)=O
422,112,D-Xylulose 5-phosphate,Substrate,OCC(=O)C(O)C(O)COP(O)(O)=O
423,113,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
424,113,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
425,113,H+,Product,[H]
426,113,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
427,113,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
428,114,L-Glutamine,Product,NC(=O)CCC(N)C(O)=O
429,114,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
430,114,H2O,Product,[H]O[H]
431,114,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
432,114,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
433,114,5-Phospho-beta-D-ribosylamine,Substrate,NC1OC(COP(O)(O)=O)C(O)C1(O)
434,115,Phosphate,Product,OP(O)(O)=O
435,115,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
436,115,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
437,115,Glycine,Substrate,NCC(O)=O
438,115,5-Phospho-beta-D-ribosylamine,Substrate,NC1OC(COP(O)(O)=O)C(O)C1(O)
439,115,5'-Phosphoribosylglycinamide,Product,NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
440,116,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
441,116,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
442,116,5'-Phosphoribosylglycinamide,Substrate,NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
443,116,5'-Phosphoribosyl-N-formylglycinamide,Product,O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
444,117,L-Glutamine,Substrate,NC(=O)CCC(N)C(O)=O
445,117,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
446,117,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
447,117,Phosphate,Product,OP(O)(O)=O
448,117,H2O,Substrate,[H]O[H]
449,117,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
450,117,5'-Phosphoribosyl-N-formylglycinamide,Substrate,O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
451,117,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,Product,N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
452,118,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
453,118,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
454,118,Phosphate,Product,OP(O)(O)=O
455,118,5'-Phosphoribosyl-5-aminoimidazole,Product,Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O)
456,118,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,Substrate,N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
457,119,CO2,Product,O=C=O
458,119,Aminoimidazole ribotide,Product,Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O)
459,119,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O
460,120,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
461,120,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
462,120,Phosphate,Product,OP(O)(O)=O
463,120,L-Aspartate,Substrate,NC(CC(O)=O)C(O)=O
464,120,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O
465,120,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole,Product,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O
466,121,Fumarate,Product,OC(=O)C=CC(O)=O
467,121,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide,Product,NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O)
468,121,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O
469,122,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
470,122,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
471,122,AICAR,Substrate,NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O)
472,122,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide,Product,[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O
473,123,H2O,Product,[H]O[H]
474,123,IMP,Product,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
475,123,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide,Substrate,[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O
476,124,Phosphate,Product,OP(O)(O)=O
477,124,H2O,Substrate,[H]O[H]
478,124,Inosine monophosphate,Substrate,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
479,124,Inosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
480,125,alpha-D-Ribose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C1(O)
481,125,Phosphate,Substrate,OP(O)(O)=O
482,125,Hypoxanthine,Product,O=C1NC=Nc2ncnc12
483,125,Inosine,Substrate,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
484,126,H2O,Substrate,[H]O[H]
485,126,Hypoxanthine,Substrate,O=C1NC=Nc2ncnc12
486,126,Xanthine,Product,O=C1NC(=O)c2ncnc2(N1)
487,126,H2O2,Product,OO
488,126,O2,Substrate,O=O
489,127,NH3,Product,[H]N([H])[H]
490,127,Guanine,Substrate,NC=1NC(=O)c2ncnc2(N=1)
491,127,H2O,Substrate,[H]O[H]
492,127,Xanthine,Product,O=C1NC(=O)c2ncnc2(N1)
493,128,H+,Product,[H]
494,128,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
495,128,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
496,128,H2O,Substrate,[H]O[H]
497,128,IMP,Substrate,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
498,128,XMP,Product,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(O)=O)C(O)C3(O)
499,129,Phosphate,Product,OP(O)(O)=O
500,129,H2O,Substrate,[H]O[H]
501,129,XMP,Substrate,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(O)=O)C(O)C3(O)
502,129,Xanthosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(=O)Nc23
503,130,alpha-D-Ribose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C1(O)
504,130,Phosphate,Substrate,OP(O)(O)=O
505,130,Xanthine,Product,O=C1NC(=O)c2ncnc2(N1)
506,130,Xanthosine,Substrate,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(=O)Nc23
507,131,NH3,Product,[H]N([H])[H]
508,131,Adenine,Substrate,Nc1ncnc2ncnc12
509,131,H2O,Substrate,[H]O[H]
510,131,Hypoxanthine,Product,O=C1NC=Nc2ncnc12
511,133,alpha-D-Ribose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C1(O)
512,133,Adenine,Product,Nc1ncnc2ncnc12
513,133,Phosphate,Substrate,OP(O)(O)=O
514,133,Adenosine,Substrate,Nc3ncnc1c3(ncn1C2OC(CO)C(O)C2(O))
515,134,NH3,Product,[H]N([H])[H]
516,134,H2O,Substrate,[H]O[H]
517,134,Adenosine,Substrate,Nc3ncnc1c3(ncn1C2OC(CO)C(O)C2(O))
518,134,Inosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
519,135,H2O,Substrate,[H]O[H]
520,135,IMP,Product,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
